Survey	Location	id	Serial	Morph	C_Age	TL_mm	M_radius	Age	Radius	L	TL_inch	L2
17	Stannard Rock	2245	LSSR13-14-1	Redfin	28	868	2.24525	18	1.8954	727.5530184	28.64381962	694.2833083
17	Stannard Rock	2245	LSSR13-14-1	Redfin	28	868	2.24525	19	1.92999	741.4391442	29.19051749	711.0357426
17	Stannard Rock	2245	LSSR13-14-1	Redfin	28	868	2.24525	20	1.96857	756.927052	29.80027764	729.8335644
17	Stannard Rock	2245	LSSR13-14-1	Redfin	28	868	2.24525	21	2.00658	772.1861338	30.40102889	748.4686645
17	Stannard Rock	2245	LSSR13-14-1	Redfin	28	868	2.24525	22	2.0479	788.7740123	31.05409497	768.8543133
17	Stannard Rock	2245	LSSR13-14-1	Redfin	28	868	2.24525	23	2.08752	804.6794272	31.68029241	788.5245844
17	Stannard Rock	2245	LSSR13-14-1	Redfin	28	868	2.24525	24	2.12581	820.0509147	32.28546908	807.647784
17	Stannard Rock	2245	LSSR13-14-1	Redfin	28	868	2.24525	25	2.15868	833.246548	32.8049822	824.1518003
17	Stannard Rock	2245	LSSR13-14-1	Redfin	28	868	2.24525	26	2.19222	846.7111521	33.33508473	841.0748437
17	Stannard Rock	2245	LSSR13-14-1	Redfin	28	868	2.24525	27	2.22405	859.4892782	33.83816056	857.211476
17	Stannard Rock	2245	LSSR13-14-1	Redfin	28	868	2.24525	28	2.24525	868	34.17322835	868
17	Stannard Rock	2246	LSSR13-14-2	Lean	10	522	1.62254	1	0.38554	105.3611827	4.14807806	82.18579401
17	Stannard Rock	2246	LSSR13-14-2	Lean	10	522	1.62254	2	0.62826	187.112657	7.366640041	154.061934
17	Stannard Rock	2246	LSSR13-14-2	Lean	10	522	1.62254	3	0.7879	240.881631	9.483528779	206.1531589
17	Stannard Rock	2246	LSSR13-14-2	Lean	10	522	1.62254	4	0.92166	285.9338607	11.25723861	252.2222316
17	Stannard Rock	2246	LSSR13-14-2	Lean	10	522	1.62254	5	1.03944	325.6038041	12.8190474	294.4136742
17	Stannard Rock	2246	LSSR13-14-2	Lean	10	522	1.62254	6	1.13263	356.9914931	14.05478319	328.787362
17	Stannard Rock	2246	LSSR13-14-2	Lean	10	522	1.62254	7	1.25046	396.6782772	15.61725501	373.4154325
17	Stannard Rock	2246	LSSR13-14-2	Lean	10	522	1.62254	8	1.4039	448.3590048	17.65192932	433.3467817
17	Stannard Rock	2246	LSSR13-14-2	Lean	10	522	1.62254	9	1.50074	480.9760647	18.93606554	472.1603476
17	Stannard Rock	2246	LSSR13-14-2	Lean	10	522	1.62254	10	1.62254	522	20.5511811	522
17	Stannard Rock	2247	LSSR13-14-3	Redfin	11	619	1.64358	1	0.38993	121.9312478	4.800442826	88.97683079
17	Stannard Rock	2247	LSSR13-14-3	Redfin	11	619	1.64358	2	0.59814	204.485936	8.050627402	158.451761
17	Stannard Rock	2247	LSSR13-14-3	Redfin	11	619	1.64358	3	0.72239	253.7507168	9.990185702	204.3718092
17	Stannard Rock	2247	LSSR13-14-3	Redfin	11	619	1.64358	4	0.90609	326.587258	12.85776606	277.3844157
17	Stannard Rock	2247	LSSR13-14-3	Redfin	11	619	1.64358	5	1.0926	400.5379563	15.76921088	356.9973695
17	Stannard Rock	2247	LSSR13-14-3	Redfin	11	619	1.64358	6	1.19473	441.0322184	17.36347316	402.6968297
17	Stannard Rock	2247	LSSR13-14-3	Redfin	11	619	1.64358	7	1.28872	478.298993	18.83066902	445.9749528
17	Stannard Rock	2247	LSSR13-14-3	Redfin	11	619	1.64358	8	1.38218	515.3556241	20.2895915	490.1118691
17	Stannard Rock	2247	LSSR13-14-3	Redfin	11	619	1.64358	9	1.47685	552.8920169	21.76740224	535.8909588
17	Stannard Rock	2247	LSSR13-14-3	Redfin	11	619	1.64358	10	1.56339	587.2048871	23.11830264	578.642763
17	Stannard Rock	2247	LSSR13-14-3	Redfin	11	619	1.64358	11	1.64358	619	24.37007874	619
17	Stannard Rock	2248	LSSR13-14-4	Siscowet	10	572	1.58702	1	0.35426	104.1072179	4.098709365	77.21619295
17	Stannard Rock	2248	LSSR13-14-4	Siscowet	10	572	1.58702	2	0.55042	178.5595429	7.029903262	139.1134784
17	Stannard Rock	2248	LSSR13-14-4	Siscowet	10	572	1.58702	3	0.70035	235.4653192	9.270288157	191.9051581
17	Stannard Rock	2248	LSSR13-14-4	Siscowet	10	572	1.58702	4	0.79201	270.2547773	10.63995186	226.1579484
17	Stannard Rock	2248	LSSR13-14-4	Siscowet	10	572	1.58702	5	0.91718	317.7629213	12.51035123	275.1029244
17	Stannard Rock	2248	LSSR13-14-4	Siscowet	10	572	1.58702	6	1.0528	369.2373519	14.53690362	330.7165311
17	Stannard Rock	2248	LSSR13-14-4	Siscowet	10	572	1.58702	7	1.16692	412.5514798	16.24218424	379.4245905
17	Stannard Rock	2248	LSSR13-14-4	Siscowet	10	572	1.58702	8	1.30709	465.7528582	18.3367267	441.4613167
17	Stannard Rock	2248	LSSR13-14-4	Siscowet	10	572	1.58702	9	1.42728	511.3708483	20.13271056	496.4693307
17	Stannard Rock	2248	LSSR13-14-4	Siscowet	10	572	1.58702	10	1.58702	572	22.51968504	572
17	Stannard Rock	2249	LSSR13-14-5	Lean	12	568	1.72282	1	0.31865	84.23146368	3.316199357	64.46417218
17	Stannard Rock	2249	LSSR13-14-5	Lean	12	568	1.72282	2	0.48185	140.4575796	5.529825967	109.9054048
17	Stannard Rock	2249	LSSR13-14-5	Lean	12	568	1.72282	3	0.66982	205.2175244	8.079430095	168.066651
17	Stannard Rock	2249	LSSR13-14-5	Lean	12	568	1.72282	4	0.86938	273.9704882	10.78623969	235.2282004
17	Stannard Rock	2249	LSSR13-14-5	Lean	12	568	1.72282	5	1.0319	329.9623286	12.99064286	293.3816741
17	Stannard Rock	2249	LSSR13-14-5	Lean	12	568	1.72282	6	1.151	370.9949903	14.60610198	337.7382208
17	Stannard Rock	2249	LSSR13-14-5	Lean	12	568	1.72282	7	1.2421	402.3810146	15.84177223	372.5807841
17	Stannard Rock	2249	LSSR13-14-5	Lean	12	568	1.72282	8	1.32974	432.57499	17.03051142	406.8044673
17	Stannard Rock	2249	LSSR13-14-5	Lean	12	568	1.72282	9	1.42065	463.8955549	18.26360453	442.9995782
17	Stannard Rock	2249	LSSR13-14-5	Lean	12	568	1.72282	10	1.55513	510.2269769	20.08767626	497.7709876
17	Stannard Rock	2249	LSSR13-14-5	Lean	12	568	1.72282	11	1.64408	540.8722772	21.29418414	534.7653253
17	Stannard Rock	2249	LSSR13-14-5	Lean	12	568	1.72282	12	1.72282	568	22.36220472	568
17	Stannard Rock	2250	LSSR13-14-6	Redfin	15	663	1.80465	1	0.37959	114.9426389	4.525300745	83.8841026
17	Stannard Rock	2250	LSSR13-14-6	Redfin	15	663	1.80465	2	0.59735	198.6899695	7.822439745	153.0718787
17	Stannard Rock	2250	LSSR13-14-6	Redfin	15	663	1.80465	3	0.7476	256.4739355	10.09739903	206.1166983
17	Stannard Rock	2250	LSSR13-14-6	Redfin	15	663	1.80465	4	0.87599	305.8508632	12.04137257	254.3188634
17	Stannard Rock	2250	LSSR13-14-6	Redfin	15	663	1.80465	5	0.97395	343.5248552	13.5246006	292.6968989
17	Stannard Rock	2250	LSSR13-14-6	Redfin	15	663	1.80465	6	1.0895	387.9637055	15.27416164	339.6035124
17	Stannard Rock	2250	LSSR13-14-6	Redfin	15	663	1.80465	7	1.18993	426.5876237	16.79478833	381.7163095
17	Stannard Rock	2250	LSSR13-14-6	Redfin	15	663	1.80465	8	1.29266	466.0960884	18.3502397	426.0074352
17	Stannard Rock	2250	LSSR13-14-6	Redfin	15	663	1.80465	9	1.39624	505.9314507	19.91856105	471.8406407
17	Stannard Rock	2250	LSSR13-14-6	Redfin	15	663	1.80465	10	1.47602	536.613679	21.1265228	507.9094578
17	Stannard Rock	2250	LSSR13-14-6	Redfin	15	663	1.80465	11	1.56671	571.4917347	22.4996746	549.6870249
17	Stannard Rock	2250	LSSR13-14-6	Redfin	15	663	1.80465	12	1.63339	597.1358935	23.50928714	580.9127624
17	Stannard Rock	2250	LSSR13-14-6	Redfin	15	663	1.80465	13	1.70233	623.6492153	24.55311871	613.6358331
17	Stannard Rock	2250	LSSR13-14-6	Redfin	15	663	1.80465	14	1.76256	646.8127978	25.46507078	642.5803671
17	Stannard Rock	2250	LSSR13-14-6	Redfin	15	663	1.80465	15	1.80465	663	26.1023622	663
17	Stannard Rock	2251	LSSR13-14-7	Lean	18	827	2.08387	1	0.37361	119.521748	4.705580631	83.05915669
17	Stannard Rock	2251	LSSR13-14-7	Lean	18	827	2.08387	2	0.57485	202.7681102	7.982996466	147.8169454
17	Stannard Rock	2251	LSSR13-14-7	Lean	18	827	2.08387	3	0.72347	264.247311	10.40343744	201.0362592
17	Stannard Rock	2251	LSSR13-14-7	Lean	18	827	2.08387	4	0.84038	312.6091287	12.30744601	245.6185519
17	Stannard Rock	2251	LSSR13-14-7	Lean	18	827	2.08387	5	0.94986	357.8974001	14.09044882	289.3139466
17	Stannard Rock	2251	LSSR13-14-7	Lean	18	827	2.08387	6	1.0189	386.456975	15.21484153	317.7674047
17	Stannard Rock	2251	LSSR13-14-7	Lean	18	827	2.08387	7	1.11566	426.4834012	16.79068508	358.7438708
17	Stannard Rock	2251	LSSR13-14-7	Lean	18	827	2.08387	8	1.20198	462.1911431	18.1965017	396.3265658
17	Stannard Rock	2251	LSSR13-14-7	Lean	18	827	2.08387	9	1.30712	505.6840994	19.90882281	443.3419095
17	Stannard Rock	2251	LSSR13-14-7	Lean	18	827	2.08387	10	1.39868	543.5594568	21.39997861	485.3389068
17	Stannard Rock	2251	LSSR13-14-7	Lean	18	827	2.08387	11	1.49517	583.4741929	22.97142492	530.6094362
17	Stannard Rock	2251	LSSR13-14-7	Lean	18	827	2.08387	12	1.58288	619.756932	24.39987921	572.6246246
17	Stannard Rock	2251	LSSR13-14-7	Lean	18	827	2.08387	13	1.66991	655.7583776	25.81725896	615.0961667
17	Stannard Rock	2251	LSSR13-14-7	Lean	18	827	2.08387	14	1.76141	693.6089149	27.3074376	660.5593287
17	Stannard Rock	2251	LSSR13-14-7	Lean	18	827	2.08387	15	1.84253	727.1655881	28.62856646	701.5366472
17	Stannard Rock	2251	LSSR13-14-7	Lean	18	827	2.08387	16	1.94047	767.6801414	30.22362762	751.8241559
17	Stannard Rock	2251	LSSR13-14-7	Lean	18	827	2.08387	17	2.01025	796.5458299	31.36007204	788.1802412
17	Stannard Rock	2251	LSSR13-14-7	Lean	18	827	2.08387	18	2.08387	827	32.55905512	827
17	Stannard Rock	2252	LSSR13-14-8	Lean	10	562	1.7029	1	0.32562	86.73669246	3.414830412	66.38929404
17	Stannard Rock	2252	LSSR13-14-8	Lean	10	562	1.7029	2	0.5701	171.1003465	6.736234114	136.8630756
17	Stannard Rock	2252	LSSR13-14-8	Lean	10	562	1.7029	3	0.75553	235.0873899	9.25540905	196.874376
17	Stannard Rock	2252	LSSR13-14-8	Lean	10	562	1.7029	4	0.9082	287.769814	11.32952024	249.6725443
17	Stannard Rock	2252	LSSR13-14-8	Lean	10	562	1.7029	5	1.10877	356.9812755	14.05438092	323.020168
17	Stannard Rock	2252	LSSR13-14-8	Lean	10	562	1.7029	6	1.26226	409.9466602	16.13963229	381.8608844
17	Stannard Rock	2252	LSSR13-14-8	Lean	10	562	1.7029	7	1.38714	453.0394822	17.83620009	431.3053185
17	Stannard Rock	2252	LSSR13-14-8	Lean	10	562	1.7029	8	1.51659	497.7092916	19.594854	483.9419366
17	Stannard Rock	2252	LSSR13-14-8	Lean	10	562	1.7029	9	1.63707	539.2837887	21.23164522	534.1206845
17	Stannard Rock	2252	LSSR13-14-8	Lean	10	562	1.7029	10	1.7029	562	22.12598425	562
17	Stannard Rock	2253	LSSR13-14-9	Lean	8	403	1.17427	1	0.39126	115.1260505	4.532521673	90.4427717
17	Stannard Rock	2253	LSSR13-14-9	Lean	8	403	1.17427	2	0.48037	147.8873788	5.822337746	119.5563517
17	Stannard Rock	2253	LSSR13-14-9	Lean	8	403	1.17427	3	0.59357	189.5054055	7.460842734	159.4157822
17	Stannard Rock	2253	LSSR13-14-9	Lean	8	403	1.17427	4	0.74024	243.4286915	9.58380675	215.2344875
17	Stannard Rock	2253	LSSR13-14-9	Lean	8	403	1.17427	5	0.85257	284.7268623	11.20971899	260.8074989
17	Stannard Rock	2253	LSSR13-14-9	Lean	8	403	1.17427	6	0.98966	335.1280573	13.19401801	319.4049481
17	Stannard Rock	2253	LSSR13-14-9	Lean	8	403	1.17427	7	1.06919	364.3672947	14.34516908	354.7880314
17	Stannard Rock	2253	LSSR13-14-9	Lean	8	403	1.17427	8	1.17427	403	15.86614173	403
17	Stannard Rock	2254	LSSR13-14-10	Lean	10	425	1.22605	1	0.41584	124.9214149	4.91816594	97.9843378
17	Stannard Rock	2254	LSSR13-14-10	Lean	10	425	1.22605	2	0.58593	187.9178807	7.398341758	156.0624948
17	Stannard Rock	2254	LSSR13-14-10	Lean	10	425	1.22605	3	0.70574	232.2920741	9.145357249	200.8851129
17	Stannard Rock	2254	LSSR13-14-10	Lean	10	425	1.22605	4	0.79183	264.1773451	10.40068288	234.8424156
17	Stannard Rock	2254	LSSR13-14-10	Lean	10	425	1.22605	5	0.88066	297.0774336	11.69596195	271.2878309
17	Stannard Rock	2254	LSSR13-14-10	Lean	10	425	1.22605	6	0.97688	332.7145665	13.09899868	312.2695172
17	Stannard Rock	2254	LSSR13-14-10	Lean	10	425	1.22605	7	1.05345	361.0739021	14.21550796	345.9336924
17	Stannard Rock	2254	LSSR13-14-10	Lean	10	425	1.22605	8	1.12251	386.6517487	15.22250979	377.0553189
17	Stannard Rock	2254	LSSR13-14-10	Lean	10	425	1.22605	9	1.17913	407.6221755	16.04811714	403.086959
17	Stannard Rock	2254	LSSR13-14-10	Lean	10	425	1.22605	10	1.22605	425	16.73228346	425
17	Stannard Rock	2255	LSSR13-14-11	Lean	10	417	1.45114	1	0.39027	97.84616531	3.852211232	80.53727335
17	Stannard Rock	2255	LSSR13-14-11	Lean	10	417	1.45114	2	0.53699	141.9856458	5.589986053	120.1190299
17	Stannard Rock	2255	LSSR13-14-11	Lean	10	417	1.45114	3	0.72728	199.232795	7.843810826	175.6199019
17	Stannard Rock	2255	LSSR13-14-11	Lean	10	417	1.45114	4	0.8431	234.0762698	9.215601174	211.312214
17	Stannard Rock	2255	LSSR13-14-11	Lean	10	417	1.45114	5	0.95868	268.8475426	10.58454892	248.1843649
17	Stannard Rock	2255	LSSR13-14-11	Lean	10	417	1.45114	6	1.06367	300.4329029	11.82806704	282.6662415
17	Stannard Rock	2255	LSSR13-14-11	Lean	10	417	1.45114	7	1.14946	326.2421043	12.84417733	311.4891317
17	Stannard Rock	2255	LSSR13-14-11	Lean	10	417	1.45114	8	1.2481	355.9171203	14.01248505	345.3026149
17	Stannard Rock	2255	LSSR13-14-11	Lean	10	417	1.45114	9	1.34097	383.8562803	15.11245198	377.759544
17	Stannard Rock	2255	LSSR13-14-11	Lean	10	417	1.45114	10	1.45114	417	16.41732283	417
17	Stannard Rock	2256	LSSR13-14-12	Lean	8	434	1.25086	1	0.37453	109.5810975	4.314216437	84.7677771
17	Stannard Rock	2256	LSSR13-14-12	Lean	8	434	1.25086	2	0.59881	192.6099467	7.583068769	160.0706357
17	Stannard Rock	2256	LSSR13-14-12	Lean	8	434	1.25086	3	0.75128	249.0546081	9.80529953	217.6298961
17	Stannard Rock	2256	LSSR13-14-12	Lean	8	434	1.25086	4	0.8553	287.5629944	11.32137773	259.402662
17	Stannard Rock	2256	LSSR13-14-12	Lean	8	434	1.25086	5	0.94873	322.1509443	12.68310804	298.4942677
17	Stannard Rock	2256	LSSR13-14-12	Lean	8	434	1.25086	6	1.04986	359.5894476	14.15706487	342.3678318
17	Stannard Rock	2256	LSSR13-14-12	Lean	8	434	1.25086	7	1.13646	391.6489194	15.4192488	381.1507289
17	Stannard Rock	2256	LSSR13-14-12	Lean	8	434	1.25086	8	1.25086	434	17.08661417	434
17	Stannard Rock	2257	LSSR13-14-13	Lean	10	586	1.61503	1	0.36594	109.0620294	4.293780684	80.66348992
17	Stannard Rock	2257	LSSR13-14-13	Lean	10	586	1.61503	2	0.53723	174.465407	6.868716812	134.7406811
17	Stannard Rock	2257	LSSR13-14-13	Lean	10	586	1.61503	3	0.71828	243.5954294	9.590371234	198.6039143
17	Stannard Rock	2257	LSSR13-14-13	Lean	10	586	1.61503	4	0.8458	292.2861802	11.50732993	247.0470732
17	Stannard Rock	2257	LSSR13-14-13	Lean	10	586	1.61503	5	0.99853	350.6028237	13.80326078	308.3603305
17	Stannard Rock	2257	LSSR13-14-13	Lean	10	586	1.61503	6	1.09033	385.6546661	15.18325457	346.7899499
17	Stannard Rock	2257	LSSR13-14-13	Lean	10	586	1.61503	7	1.19948	427.3312302	16.82406418	393.9099069
17	Stannard Rock	2257	LSSR13-14-13	Lean	10	586	1.61503	8	1.35229	485.67842	19.12119764	462.3122325
17	Stannard Rock	2257	LSSR13-14-13	Lean	10	586	1.61503	9	1.47012	530.6692542	20.89249032	516.8717616
17	Stannard Rock	2257	LSSR13-14-13	Lean	10	586	1.61503	10	1.61503	586	23.07086614	586
17	Stannard Rock	2258	LSSR13-15-1	Redfin	11	454	1.38171	1	0.37443	104.1202561	4.099222681	81.49420652
17	Stannard Rock	2258	LSSR13-15-1	Redfin	11	454	1.38171	2	0.52015	154.736248	6.091978266	125.6014092
17	Stannard Rock	2258	LSSR13-15-1	Redfin	11	454	1.38171	3	0.59623	181.1627142	7.132390323	150.3117421
17	Stannard Rock	2258	LSSR13-15-1	Redfin	11	454	1.38171	4	0.72916	227.3360864	8.950239622	195.8737162
17	Stannard Rock	2258	LSSR13-15-1	Redfin	11	454	1.38171	5	0.84623	268.0004713	10.55119966	238.2491233
17	Stannard Rock	2258	LSSR13-15-1	Redfin	11	454	1.38171	6	0.94361	301.8255145	11.88289427	274.9453645
17	Stannard Rock	2258	LSSR13-15-1	Redfin	11	454	1.38171	7	1.01766	327.5468581	12.89554559	303.6665499
17	Stannard Rock	2258	LSSR13-15-1	Redfin	11	454	1.38171	8	1.1001	356.1824769	14.02293216	336.4237136
17	Stannard Rock	2258	LSSR13-15-1	Redfin	11	454	1.38171	9	1.21158	394.9051695	15.54744762	381.9568792
17	Stannard Rock	2258	LSSR13-15-1	Redfin	11	454	1.38171	10	1.29161	422.7036723	16.64187686	415.4752234
17	Stannard Rock	2258	LSSR13-15-1	Redfin	11	454	1.38171	11	1.38171	454	17.87401575	454
17	Stannard Rock	2259	LSSR13-15-2	Redfin	15	445	1.47772	1	0.42045	111.1538201	4.376134648	90.19560339
17	Stannard Rock	2259	LSSR13-15-2	Redfin	15	445	1.47772	2	0.53336	146.8065598	5.77978582	122.0164491
17	Stannard Rock	2259	LSSR13-15-2	Redfin	15	445	1.47772	3	0.69113	196.6244037	7.741118256	169.5683416
17	Stannard Rock	2259	LSSR13-15-2	Redfin	15	445	1.47772	4	0.80374	232.1824147	9.141039951	205.3943417
17	Stannard Rock	2259	LSSR13-15-2	Redfin	15	445	1.47772	5	0.91495	267.2983583	10.52355741	242.1306465
17	Stannard Rock	2259	LSSR13-15-2	Redfin	15	445	1.47772	6	0.99437	292.3762132	11.51087454	269.1211956
17	Stannard Rock	2259	LSSR13-15-2	Redfin	15	445	1.47772	7	1.05124	310.3336245	12.21785923	288.8108558
17	Stannard Rock	2259	LSSR13-15-2	Redfin	15	445	1.47772	8	1.11367	330.0466751	12.99396359	310.7577571
17	Stannard Rock	2259	LSSR13-15-2	Redfin	15	445	1.47772	9	1.18004	351.0038298	13.81904842	334.455499
17	Stannard Rock	2259	LSSR13-15-2	Redfin	15	445	1.47772	10	1.23399	368.0392147	14.48973286	353.9857443
17	Stannard Rock	2259	LSSR13-15-2	Redfin	15	445	1.47772	11	1.29089	386.0060989	15.19709051	374.8343178
17	Stannard Rock	2259	LSSR13-15-2	Redfin	15	445	1.47772	12	1.34485	403.0446415	15.86789927	394.8357064
17	Stannard Rock	2259	LSSR13-15-2	Redfin	15	445	1.47772	13	1.39	417.3013167	16.4291857	411.7386682
17	Stannard Rock	2259	LSSR13-15-2	Redfin	15	445	1.47772	14	1.43847	432.6063233	17.03174501	430.0496763
17	Stannard Rock	2259	LSSR13-15-2	Redfin	15	445	1.47772	15	1.47772	445	17.51968504	445
17	Stannard Rock	2260	LSSR13-15-3	Lean	11	458	1.40852	1	0.41647	117.5554842	4.628168669	93.01020968
17	Stannard Rock	2260	LSSR13-15-3	Lean	11	458	1.40852	2	0.53091	156.8281725	6.174337498	127.7989818
17	Stannard Rock	2260	LSSR13-15-3	Lean	11	458	1.40852	3	0.69977	214.7763212	8.455760676	183.4247502
17	Stannard Rock	2260	LSSR13-15-3	Lean	11	458	1.40852	4	0.85509	268.077911	10.55424847	238.4235459
17	Stannard Rock	2260	LSSR13-15-3	Lean	11	458	1.40852	5	0.97931	310.7068287	12.23255231	284.7138283
17	Stannard Rock	2260	LSSR13-15-3	Lean	11	458	1.40852	6	1.11699	357.9548514	14.09271068	338.1707223
17	Stannard Rock	2260	LSSR13-15-3	Lean	11	458	1.40852	7	1.18663	381.8534009	15.03359846	366.0091082
17	Stannard Rock	2260	LSSR13-15-3	Lean	11	458	1.40852	8	1.24355	401.3867932	15.80262965	389.140483
17	Stannard Rock	2260	LSSR13-15-3	Lean	11	458	1.40852	9	1.29755	419.9181211	16.53220949	411.388679
17	Stannard Rock	2260	LSSR13-15-3	Lean	11	458	1.40852	10	1.34574	436.4556154	17.18329195	431.4855046
17	Stannard Rock	2260	LSSR13-15-3	Lean	11	458	1.40852	11	1.40852	458	18.03149606	458
17	Stannard Rock	2261	LSSR13-15-4	Lean	13	428	1.40907	1	0.34061	86.69174977	3.413061014	69.6001484
17	Stannard Rock	2261	LSSR13-15-4	Lean	13	428	1.40907	2	0.46506	126.4459865	4.978188443	103.6831111
17	Stannard Rock	2261	LSSR13-15-4	Lean	13	428	1.40907	3	0.55416	154.9080394	6.098741709	129.7494654
17	Stannard Rock	2261	LSSR13-15-4	Lean	13	428	1.40907	4	0.6407	182.5523274	7.187099505	156.2146063
17	Stannard Rock	2261	LSSR13-15-4	Lean	13	428	1.40907	5	0.7464	216.3170749	8.516420271	189.9090732
17	Stannard Rock	2261	LSSR13-15-4	Lean	13	428	1.40907	6	0.84066	246.4274353	9.70186753	221.1068524
17	Stannard Rock	2261	LSSR13-15-4	Lean	13	428	1.40907	7	0.92648	273.8417269	10.78117035	250.3749478
17	Stannard Rock	2261	LSSR13-15-4	Lean	13	428	1.40907	8	0.9916	294.6436224	11.60014261	273.0969161
17	Stannard Rock	2261	LSSR13-15-4	Lean	13	428	1.40907	9	1.06856	319.2276807	12.56801892	300.4894017
17	Stannard Rock	2261	LSSR13-15-4	Lean	13	428	1.40907	10	1.15738	347.6002906	13.68505081	332.7914685
17	Stannard Rock	2261	LSSR13-15-4	Lean	13	428	1.40907	11	1.26395	381.6429503	15.02531301	372.4667961
17	Stannard Rock	2261	LSSR13-15-4	Lean	13	428	1.40907	12	1.338	405.2974399	15.95659212	400.5938364
17	Stannard Rock	2261	LSSR13-15-4	Lean	13	428	1.40907	13	1.40907	428	16.8503937	428
17	Stannard Rock	2262	LSSR13-15-5	Lean	8	408	1.31383	1	0.34425	89.68964321	3.531088316	71.7619218
17	Stannard Rock	2262	LSSR13-15-5	Lean	8	408	1.31383	2	0.58176	167.6635008	6.600925228	141.8003967
17	Stannard Rock	2262	LSSR13-15-5	Lean	8	408	1.31383	3	0.74509	221.2842753	8.711979344	195.4859683
17	Stannard Rock	2262	LSSR13-15-5	Lean	8	408	1.31383	4	0.86166	259.5538748	10.21865649	236.0552591
17	Stannard Rock	2262	LSSR13-15-5	Lean	8	408	1.31383	5	0.95583	290.4696181	11.43581173	270.0526885
17	Stannard Rock	2262	LSSR13-15-5	Lean	8	408	1.31383	6	1.09556	336.3425797	13.24183385	322.3399928
17	Stannard Rock	2262	LSSR13-15-5	Lean	8	408	1.31383	7	1.17741	363.2137019	14.29975204	353.9187687
17	Stannard Rock	2262	LSSR13-15-5	Lean	8	408	1.31383	8	1.31383	408	16.06299213	408
17	Stannard Rock	2263	LSSR13-15-6	Lean	11	539	1.39846	1	0.36581	115.4848412	4.54664729	84.41744162
17	Stannard Rock	2263	LSSR13-15-6	Lean	11	539	1.39846	2	0.50045	170.7040161	6.720630555	130.2188399
17	Stannard Rock	2263	LSSR13-15-6	Lean	11	539	1.39846	3	0.66127	236.6602528	9.317332788	191.4240932
17	Stannard Rock	2263	LSSR13-15-6	Lean	11	539	1.39846	4	0.80708	296.4605194	11.67167399	252.1302464
17	Stannard Rock	2263	LSSR13-15-6	Lean	11	539	1.39846	5	0.93185	347.6317646	13.68628995	307.5517552
17	Stannard Rock	2263	LSSR13-15-6	Lean	11	539	1.39846	6	1.00746	378.6412849	14.9071372	342.5698151
17	Stannard Rock	2263	LSSR13-15-6	Lean	11	539	1.39846	7	1.09308	413.7561524	16.2896123	383.4513184
17	Stannard Rock	2263	LSSR13-15-6	Lean	11	539	1.39846	8	1.17611	447.8087972	17.63026761	424.2829487
17	Stannard Rock	2263	LSSR13-15-6	Lean	11	539	1.39846	9	1.26668	484.9537814	19.09266856	470.0937526
17	Stannard Rock	2263	LSSR13-15-6	Lean	11	539	1.39846	10	1.33204	511.7595247	20.14801278	503.9444575
17	Stannard Rock	2263	LSSR13-15-6	Lean	11	539	1.39846	11	1.39846	539	21.22047244	539
17	Stannard Rock	2264	LSSR13-15-7	Lean	12	506	1.56462	1	0.43829	123.868375	4.876707679	97.66028472
17	Stannard Rock	2264	LSSR13-15-7	Lean	12	506	1.56462	2	0.64091	192.6115585	7.583132225	159.6358665
17	Stannard Rock	2264	LSSR13-15-7	Lean	12	506	1.56462	3	0.72333	220.5743124	8.684028046	186.6619186
17	Stannard Rock	2264	LSSR13-15-7	Lean	12	506	1.56462	4	0.8301	256.7983263	10.11017033	223.0248343
17	Stannard Rock	2264	LSSR13-15-7	Lean	12	506	1.56462	5	0.91069	284.1402133	11.18662257	251.4024419
17	Stannard Rock	2264	LSSR13-15-7	Lean	12	506	1.56462	6	0.99945	314.2539482	12.37220269	283.5160736
17	Stannard Rock	2264	LSSR13-15-7	Lean	12	506	1.56462	7	1.15332	366.457648	14.42746646	341.1598087
17	Stannard Rock	2264	LSSR13-15-7	Lean	12	506	1.56462	8	1.28096	409.7622573	16.13237233	390.728948
17	Stannard Rock	2264	LSSR13-15-7	Lean	12	506	1.56462	9	1.35112	433.565543	17.06950957	418.606572
17	Stannard Rock	2264	LSSR13-15-7	Lean	12	506	1.56462	10	1.44227	464.4901367	18.28701326	455.4587882
17	Stannard Rock	2264	LSSR13-15-7	Lean	12	506	1.56462	11	1.50864	487.0075836	19.17352691	482.726368
17	Stannard Rock	2264	LSSR13-15-7	Lean	12	506	1.56462	12	1.56462	506	19.92125984	506
17	Stannard Rock	2266	LSSR13-15-9	Humper	17	502	1.61364	1	0.37912	100.4116999	3.953216531	79.37255738
17	Stannard Rock	2266	LSSR13-15-9	Humper	17	502	1.61364	2	0.51146	143.4617887	5.648101917	116.2353915
17	Stannard Rock	2266	LSSR13-15-9	Humper	17	502	1.61364	3	0.61194	176.1478467	6.934954596	146.0678483
17	Stannard Rock	2266	LSSR13-15-9	Humper	17	502	1.61364	4	0.75677	223.2609219	8.789800074	191.4427691
17	Stannard Rock	2266	LSSR13-15-9	Humper	17	502	1.61364	5	0.88008	263.3735594	10.36903777	232.0147097
17	Stannard Rock	2266	LSSR13-15-9	Humper	17	502	1.61364	6	0.98513	297.5462346	11.71441868	267.8349556
